source,campaign,plan,leave_reason,cnt,avg_days_to_churn,avg_months_since_signup
unknown,unknown,oneMonth,パンがたまってしまうため。,1,373.0,33.0
unknown,unknown,oneMonth,2度も発送の延期があったお店や、賞味期限が1ヶ月もないお店があった為。,1,213.0,59.0
unknown,unknown,oneMonth,パンのお金が安いのかもしれないが自分は高いと思った。,1,444.0,60.0
unknown,unknown,twoMonths,体調が悪く入院の可能性があるため、今のうちに手続きをします。ありがとうございました。,1,696.0,49.0
unknown,unknown,twoMonths,"一人暮らしで、少し贅沢品かなと思うようになった。
パン屋さんで自分で買おうと思う。
とても美味しいパンが届いたり、そうでもないものもあったりしましたが、楽しみではありました。",1,190.0,33.0
unknown,unknown,oneMonth,苦手な食材が使われていたパンが今回多く、もったいないと思い、自分には合わないため。,1,21.0,40.0
unknown,unknown,twoMonths,"好みでないパンもくるので　近場で好きなパンを買った方がいいのかな？と
でも、楽しめました。",1,114.0,48.0
unknown,unknown,oneMonth,パンに飽きてしまった,1,36.0,42.0
unknown,unknown,twoMonths,"必要がなくなった
",1,29.0,41.0
unknown,unknown,twoMonths,食べたいパンがないので。,1,0.0,27.0
unknown,unknown,twoMonths,利用料が高いから,1,71.0,42.0
unknown,unknown,oneMonth,好みのパンがあまりなかったから。,1,75.0,29.0
unknown,unknown,oneMonth,糖質制限の食事をする為,1,128.0,70.0
unknown,unknown,twoMonths,キャンペーンが適用できなくなったから。今回登録した一切の個人情報の削除を希望します。,1,41.0,26.0
unknown,unknown,twoMonths,パンはおいしいのですが、かたい物が多く母の歯では噛みきれないのです。,1,190.0,36.0
unknown,unknown,twoMonths,クーポン利用での、ポイントサイト経由が不適用とのことなので。,1,13.0,26.0
unknown,unknown,twoMonths,メリットが無いので,1,73.0,28.0
unknown,unknown,oneMonth,Tuy Tuyのクーポンが使えないから,1,36.0,59.0
unknown,unknown,oneMonth,金銭的に継続が難しいです。,1,16.0,40.0
unknown,unknown,twoMonths,"パンはとっても美味しかったが価格が割高
食パン2枚　小さなバケット半分などとても少ないと感じました",1,27.0,41.0
unknown,unknown,oneMonth,費用が掛かるため,1,179.0,33.0
unknown,unknown,twoMonths,少しお高い為,1,105.0,46.0
unknown,unknown,twoMonths,好みのパンが入ってないことが多かったため,1,507.0,35.0
unknown,unknown,oneMonth,間違って登録した。,1,0.0,71.0
unknown,unknown,twoMonths,値段が高いと感じるから,1,112.0,38.0
unknown,unknown,oneMonth,いつまでも出荷されない為,1,38.0,26.0
unknown,unknown,twoMonths,"いつ送られて来るか未定なのが予定が立たない
又パンの種類も事前に分からない為
予定が立たない為",1,0.0,36.0
unknown,unknown,twoMonths,小麦粉を食するのを控えたい為,1,97.0,48.0
unknown,unknown,twoMonths,味が合わなかった。,1,43.0,26.0
unknown,unknown,oneMonth,高額なため。,1,87.0,46.0
unknown,unknown,twoMonths,もう色々と食べさせて頂き堪能させていただきました。,1,624.0,47.0
unknown,unknown,twoMonths,初回1000円引きの登録忘れのため,1,0.0,46.0
unknown,unknown,oneMonth,冷凍室が占領されるので,1,63.0,70.0
unknown,unknown,twoMonths,キャンペーン適用ではないから,1,29.0,26.0
unknown,unknown,oneMonth,自分が思っていたパンじゃなかった。すみません。退会します🙇‍♀️⤵️,1,181.0,30.0
unknown,unknown,twoMonths,ポイントサイト経由での割引クーポン使用不可とのメールが届きましたので、申し訳ありませんが注文をキャンセル、退会させて頂きます。よろしくお願い致します。,1,2.0,26.0
unknown,unknown,twoMonths,クーポンが使えなくて騙された気分です。,1,29.0,26.0
unknown,unknown,oneMonth,"長い間、休会していましたが、定期便では食べきれなくてずっと冷凍庫の中に残ってしまう物もあり（食べず嫌いなだけなのてすが）廃棄してしまうこともありました。私の性格では、好きなパンを好きな時に買うほうが良さそうです。
",1,281.0,44.0
unknown,unknown,oneMonth,美味しかったが、期待したほどではなかった。,1,51.0,38.0
unknown,unknown,twoMonths,"届けて頂いたパン、どれもとても美味しかったのですが、何より自身のパン食回数が減ってしまい消化しきれなくなってきました。
味とは関係なく自分かあまり食べないパンも何種か入っていたりもするので余計にそうなってしまいました。ので退会をお願いします。暫くの間でしたが美味しいパンをありがとうございました。",1,139.0,41.0
unknown,unknown,oneMonth,パンの量が少ないです。,1,375.0,37.0
unknown,unknown,oneMonth,仕事が忙しくなり、冷凍便の受け取りが難しく、運送会社さんに迷惑をかけることが多いため。,1,605.0,44.0
unknown,unknown,oneMonth,おいしくない。嫌いなものばかり届きました。好み分かれる品をいれてこの価格はひどいです。,1,13.0,36.0
unknown,unknown,oneMonth,"月イチに届くはずがずれこむから。
楽天などでもパン詰め合わせはたくさんあり、そちらの方がコスパもよく好きなものを選べるしすぐ届くから。",1,103.0,71.0
unknown,unknown,oneMonth,"毎回美味しくどんなパンが来るか楽しみ‼️でしたがやっぱり価格が…
年末にむけて出費が多くなるので節約できるところから、ということで退会させて頂きます。",1,83.0,32.0
unknown,unknown,twoMonths,"遠方からのパン達が届いた時は本当に感激しました。盛岡のTUKTUKさんのパン、大変美味しく頂きました！
続けようと思って始めましたが、やはり値段が引っかかって…出費が増えている為、諦める事にしました…楽しみが減ってしまいますが、また始められる日が来ると思っています！今回は申し訳ありません",1,46.0,33.0
unknown,unknown,oneMonth,コストに対して、期待したパンではなかった。,1,71.0,33.0
unknown,unknown,oneMonth,パンが溜まってきたため,1,14.0,42.0
unknown,unknown,twoMonths,お値段が高いためです,1,126.0,26.0
unknown,unknown,oneMonth,好みのパンが少なく、冷凍庫に溜まったまま消費できない。,1,171.0,47.0
unknown,unknown,oneMonth,料金が高価なため。,1,16.0,41.0
unknown,unknown,oneMonth,初回のキャンペーンコードを入力し忘れたため,1,2.0,22.0
unknown,unknown,oneMonth,在宅ワークが終了して、クール便の受け取りが難しくなったため。,1,123.0,71.0
unknown,unknown,twoMonths,"定期便にしていても、遅延が続いていてなかなか届かないため。
また代金を割高に感じ、やはりお店に買いにいくほうがよいと思いましたので、退会します。",1,257.0,58.0
unknown,unknown,twoMonths,自分の好みのパンがなかったので,1,20.0,41.0
unknown,unknown,oneMonth,次の到着の際もまだ冷凍庫に入っているため。,1,78.0,28.0
unknown,unknown,twoMonths,高すぎて少なすぎる,1,142.0,40.0
unknown,unknown,twoMonths,アカウントが二つになったので整理するため。,1,328.0,52.0
unknown,unknown,oneMonth,"生活の環境が変わった為退会させて頂きます。
楽しいパンの旅を有り難うございました。
皆様のご健康をお祈りしております。",1,350.0,33.0
unknown,unknown,oneMonth,"毎回、美味しいパンですが、同じようなパンが続いて、少々飽きが来てしまいました。
",1,431.0,56.0
unknown,unknown,oneMonth,コストパフォーマンスに不満,1,110.0,36.0
unknown,unknown,twoMonths,"パンスク楽しみにしてたのに。
クーポンとポイントサイトとの併用が出来ないとか、そんなの書いてなかったのに。
後から出来ないとは酷いです。
anaからは問題ないとの回答でした。anaとのコラボ辞めたらいかがですか。",1,2.0,26.0
unknown,unknown,oneMonth,一身上の都合による退会,1,362.0,42.0
unknown,unknown,twoMonths,家計の見直しのため,1,248.0,49.0
unknown,unknown,oneMonth,期待していたがニーズに合わなかった,1,49.0,32.0
unknown,unknown,twoMonths,金銭的な理由のため,1,208.0,55.0
unknown,unknown,oneMonth,あまり好みでないパンが多いため,1,46.0,59.0
unknown,unknown,twoMonths,クーポンが利用不可だったため,1,40.0,26.0
unknown,unknown,twoMonths,"パン屋さんを選べないし、嫌いな食材の入ったパンもあるので。
届いたパンと値段が合わない気がして。",1,205.0,46.0
unknown,unknown,oneMonth,甘めのパンが好きだったため継続するまでに至らなかったです。パンはとっても美味しかったので申し訳ございません。,1,17.0,40.0
unknown,unknown,oneMonth,金銭的な理由で退会させていただきます。これまで、おいしいパンをありがとうございました。,1,1269.0,71.0
unknown,unknown,twoMonths,届くパンが代り映えがしない。,1,887.0,55.0
unknown,unknown,twoMonths,続けるのが厳しいので,1,33.0,46.0
unknown,unknown,oneMonth,健康診断で医者から糖質の制限をするように言われたので退会をお願いします。,1,266.0,59.0
unknown,unknown,twoMonths,費用がかさむため,1,290.0,33.0
unknown,unknown,twoMonths,近くに同じようなパン屋があるので,1,81.0,33.0
unknown,unknown,twoMonths,自宅で作る為,1,56.0,56.0
unknown,unknown,oneMonth,普段から近くのパン屋利用してるので解凍忘れがち。せっかくの美味しいパンを十分美味しい状態でいただけてなくもったいないです,1,68.0,34.0
unknown,unknown,oneMonth,甘いパンの割合が多かった。甘く無いパンの方が好きなので、好みに合わなかった。,1,20.0,32.0
unknown,unknown,oneMonth,"大変楽しめていましたが…ちょっと飽きてきました。
すいません。",1,456.0,62.0
unknown,unknown,oneMonth,パンを食べる機会が減ってしまったため。,1,505.0,70.0
unknown,unknown,twoMonths,自分好みじゃないパンも届くので、無理して食べているので,1,54.0,43.0
